"","AREA_HUC12","LAND_PCT_HUC12","WATER_PCT_HUC12","RIPARIAN_ZONE_PCT_HUC12","HYDROCONNECTED_ZONE_PCT_HUC12","HYDROACTIVE_ZONE_PCT_HUC12","FLOW_ACCUMULATION_MEAN_HUC12","STREAMLENGTH_NHD_MEDRES_HUC12","WATERBODYAREA_NHD_MEDRES_HUC12","SLOPE_MEAN_HUC12","Average.Annual.Temperature","ATEMP_SUMMER_HIST_HUC12","Average.Annual.Precipitation","PRECIP_SUMMER_HIST_HUC12","Average.Annual.Surface.Runoff","RUNOFF_SPRING_HIST_HUC12","SNOW_EQ_MARCH_HIST_HUC12","Average.Annual.Evaporative.Deficit","FOREST_PCT_HUC12","FOREST_DECIDUOUS_PCT_HUC12","FOREST_EVERGRN_PCT_HUC12","Pct.Mixed.Forest","WETLANDS_PCT_HUC12","WETLANDS_CHG_PCT_HUC12","WETLANDS_HERB_PCT_HUC12","WETLANDS_WOODY_PCT_HUC12","WOODY_VEG_PCT_HUC12","SHRUB_PCT_HUC12","GRASSLAND_PCT_HUC12","OPENWATER_PCT_HUC12","BARREN_PCT_HUC12","IMP_COV_STREAMLGTH_05PCT_HUC12","IMP_COV_LAKESHORE_05PCT_HUC12","IMP_COV_ALLWATERS_05PCT_HUC12","CANOPYCOVER_PCT_MEDIAN_HUC12","SOILSTABILITY_HUC12","URBAN_PCT_HUC12","AG_PCT_HUC12","CROP_PCT_HUC12","PASTURE_PCT_HUC12","ROADS_ALL_DENSITY_HUC12","TRAFFIC_DENSITY_HUC12","IMP_COV_PCT_HUC12","N_MANURE_APP_HUC12","N_SYNTH_FERT_APP_HUC12","P_MANURE_APP_HUC12","P_SYNTH_FERT_APP_HUC12","P_AG_BALANCE_HUC12","N_DEP_TOTAL_HUC12","N_OX_WETDEP_HUC12","N_OX_DRYDEP_HUC12","N_OX_TOTALDEP_HUC12","N_RED_WETDEP_HUC12","N_RED_DRYDEP_HUC12","N_RED_TOTALDEP_HUC12","SLF_WETDEP_HUC12","SLF_DRYDEP_HUC12","SLF_TOTALDEP_HUC12","TILE_DRAINAGE_PCT_HUC12","Suspended.Solid.Yield","SOIL_ERODIBILITY_HUC12","SOIL_RUNOFF_HIGH_PCT_HUC12","SOIL_RUNOFF_LOW_PCT_HUC12","Eutrophic","Lat","Long","Eutrophic_num","index"
"3361",85573800,96.82,3.18,14.06,28.08,36.25,3021.830078,45.36,0.6,2.94555,19.95,24.69,412.99,366.7,19.96,5.29,0.42,390.62,3.44,0,3.44,0,1.24,0.01,1.12,0.12,18.76,15.2,78.95,0.38,0,96.21,99.66,96.68,0,0.66,0.8,0,0,0,1.11,57,0.183,0,0,0,0,0,3.751694687,0.797672262,1.438256049,2.235928733,0.913517504,0.602248837,1.515766041,0.586596985,0.25209091,0.838688021,0,8.3,0.34,28.65,0.26,"Yes",1530538.573,-654014.2924,1,3
"3362",85897800,97.8,2.2,7.87,42.47,45.71,25349.69922,22.66,0.06,2.91344,22.55,27.84,503.58,428.37,27.32,8.57,0.12,455.02,0,0,0,0,0.3,0.15,0.24,0.06,70.07,70.01,9.13,1.18,0.02,100,100,100,0,0.65,0.96,18.4,18,0,2.05,166,0.195,2.465204,6.515182018,1.471316364,0.456035409,-0.301227671,6.491068745,0.702082116,2.358600712,3.060682989,1.391994039,2.038392709,3.430386736,0.921199572,0.622173962,1.543374341,0,84.2,0.35,1.28,5.37,"Yes",1485751.563,-464151.9365,1,5
"3363",68113800,97.81,2.19,9.55,27.58,32.86,6388.759766,18.15,0.52,3.24893,21.85,27.12,537.59,456,37.78,14.17,0.48,406.14,0.08,0.08,0,0,0.69,0.04,0.11,0.58,15.25,14.59,70.54,0.71,0.22,93.94,69.73,86.01,0,0.73,2.12,11.05,11,0.23,0.99,732,0.484,0.284136266,2.462514162,0.273559229,0.232327075,-0.180220124,5.911569362,0.76376824,2.58377487,3.347543701,1.219356693,1.344669151,2.564025843,0.899490136,0.540134965,1.439625101,0,15.3,0.27,22.01,1.51,"Yes",1476289.589,-417117.269,1,4
"3364",77245200,88.29,11.71,20.71,53.97,58.48,27081.09961,23.63,6.81,1.22601,21.9,27.26,622.68,514.79,70.42,29.76,0.65,380.79,1.2,0,0.27,0.93,1.4,0.1,0.39,1.01,4.48,2.28,78.79,9.27,0.01,92.02,80.56,86.78,0,0.79,3.57,3.49,3,0.13,1.23,1316,1.054,0.309059978,3.859905958,0.258518333,0.274958532,-0.058971581,7.116365944,1.020056964,2.681648523,3.701704947,1.610235179,1.804425581,3.414660312,1.070907139,0.442780031,1.513687171,0,32,0.21,15.42,62.73,"Yes",1502801.775,-315131.6237,1,5
"3365",175234500,80.6,19.4,26.77,54.83,59.38,79350.29688,34.78,32.67,1.1359299,22.06,27.46,732.31,600.61,102.09,41.83,0.28,337.56,13.85,4.65,6.48,2.72,1.99,0.18,1.27,0.73,14.9,0.32,33.48,16.7,0.05,94.21,83.19,87.38,0,0.78,3.66,29.94,30,0.03,1.95,429,0.864,0.077655941,17.65055847,0.195479068,1.330273435,-0.963484408,8.511402831,1.312090316,3.442923644,4.755014423,1.947316522,1.809072432,3.756388953,1.739989219,0.641963132,2.381952351,0,7.6,0.22,21.41,51.17,"Yes",1456450.376,-234978.3005,1,4
"3366",115624800,96.62,3.38,17.68,63.49,70.07,88546.60156,77,0.6,0.917338,22.56,27.86,862.81,704.6,121.2,44.44,0.13,272.92,3.83,3.69,0.13,0.02,0.22,0.04,0.12,0.09,4.17,0.24,35.91,1.15,0.02,90.5,95.01,91.07,0,0.66,5.6,53.03,52,1.05,1.91,6607,1.846,0,39.19559097,0.233532833,3.321415079,-0.859346139,9.767258558,1.555540916,3.907487904,5.46302899,2.340475727,1.96375401,4.304229738,2.302211833,0.784709741,3.086921575,0,97.1,0.34,9.5,8.75,"Yes",1390160.745,-183858.3395,1,1
"3367",45810000,85.05,14.95,22.96,66.69,70.93,195309,6.96,6.4,0.812174,22.34,27.55,904.85,730.26,148.9,52.21,0.08,266.11,3.4,3.22,0.09,0.08,0.25,-0.08,0.24,0.01,3.55,0.15,17.99,14.31,0.05,43.75,16.44,25.17,0,0.71,57.85,6,5,0.78,5.11,12672,28.967,0,10.18263245,0.049577216,0.761937788,-0.251774905,11.82281331,1.635281551,5.392497879,7.027779429,2.464250483,2.330783665,4.795034148,2.532926726,1.128395447,3.661322173,0,114.2,0.29,35.85,11.25,"Yes",1383300.144,-151326.6479,1,5
"3368",120500100,95.6,4.4,12.92,23.93,29.24,2804.389893,30.74,0,2.2945499,22.72,27.86,983.37,766.48,201.72,73.5,0.01,251.76,35.38,35.28,0.03,0.07,0.11,0.08,0.1,0.01,37.81,2.41,35.72,3.5,0.07,87.16,100,87.16,15,0.7,14.29,8.51,2,6.46,2.99,10785,3.267,0.058794972,6.245113373,0.119714542,0.515771992,-0.308065283,10.85693101,1.984117944,4.351761595,6.335878571,3.030463492,1.490588943,4.521052431,3.050447149,1.127004879,4.177452696,0,15.1,0.3,24.2,4.22,"Yes",1371687.222,-103819.4682,1,5
"3369",84225600,94.08,5.92,20.61,16.8,28.8,392.0889893,27.92,3.55,3.8321099,23.32,28.43,1045.52,800.04,226.32,79.93,0.13,235.28,60.27,60.27,0,0,0.48,0.05,0.08,0.4,62.74,2.07,20.44,4.26,0.21,94.77,90.8,92.32,53,0.7,4.59,7.68,0,7.68,1.79,884,0.557,0.092291415,2.307285547,0.068324381,0.145865113,-0.525353842,9.903893368,1.687779549,4.307744767,5.995524317,2.432428621,1.475940213,3.908368834,2.734784464,1.378234484,4.113019555,0,26.4,0.3,37.21,1.67,"Yes",1353061.965,-48766.50216,1,5
"3370",70661700,94.09,5.91,22.08,34.93,43.63,5008.069824,44.45,0.49,1.71465,23.17,28.28,1067.23,809.42,241.49,86.98,0.17,225.41,23.18,23.12,0.02,0.05,3.11,0.03,0.6,2.51,27.09,1.4,28.1,0.98,0.01,97.98,99.64,98.2,0,0.65,3.64,39.57,0,39.1,1.17,203,0.333,2.580107689,12.90053844,1.540670126,0.690876777,-0.494021692,9.774596242,1.633851785,3.432851152,5.066702937,2.385725723,2.322167621,4.707893305,2.7972463,1.243805623,4.041051011,0,234.2,0.35,18.9,0,"Yes",1346031.467,-29923.05047,1,3
"3371",68449500,96.53,3.47,20.64,35.35,44.99,3937.22998,31.45,0.47,1.91119,23.1,28.21,1089.55,821.45,259.27,93.66,0.21,218.71,34.37,34.06,0.16,0.14,0.75,0.04,0.18,0.57,36.83,1.9,32.95,1.04,0.01,97.38,94.41,96.71,7,0.65,3.43,25.56,0,25.12,1.39,1014,0.468,1.784813643,8.924068451,1.070666492,0.47833177,-0.343313253,9.888338196,1.677352378,3.746086458,5.423438662,2.469227945,1.995671435,4.464899534,2.899070548,1.301683001,4.200752917,0,277.6,0.35,27.63,0,"Yes",1346652.82,-20868.40308,1,5
"3372",102004200,96.29,3.71,22.2,12.46,28.41,273.3240051,76.44,0.6,3.44542,22.79,28.1,925.77,728.09,164.54,63.11,0.26,265.22,39.21,38.48,0.5,0.23,0.16,0.08,0.13,0.04,40.62,1.38,48.75,1,0.02,94.64,97.4,94.93,19,0.68,4.9,4.58,3,1.41,1.79,1579,0.633,0.126824185,3.614489317,0.144607905,0.350259713,0.007849004,10.93059651,2.086972284,4.456745112,6.543717395,3.03159132,1.355287791,4.386879117,3.016990852,1.000848266,4.017839016,0,55.6,0.32,31.55,6.39,"No",1420668.255,-117804.2545,0,2
"3373",75816000,95.87,4.13,23.07,14.51,28.88,310.1390076,65.21,0.65,3.7825999,22.75,27.89,1002.06,783.12,211.22,78.4,0.17,232.58,63.51,63.48,0.01,0.03,0.04,0.02,0.03,0,65.66,2.15,22.03,0.99,0,96.27,100,96.79,45,0.7,4.34,6.94,0,6.94,2.46,1046,0.439,0,2.539031267,0.046203492,0.169525526,-0.612998315,10.62489328,1.929595456,4.274442543,6.204037999,3.124742476,1.296112809,4.420856036,2.893917045,1.197890773,4.091807568,0,11.5,0.3,65.56,1.54,"Yes",1427787.475,-48379.38931,1,2
"3374",105768900,92.63,7.37,27.95,27.23,41.42,453.571991,90.07,2.94,2.6044199,22.96,28.11,1054.33,811.95,225.57,79.61,0.14,214.97,39.48,39.42,0.02,0.03,1.55,0.01,0.18,1.38,42.95,2.1,18.96,2.98,0,94.5,97.69,95.19,12,0.66,3.25,31.68,1,30.83,2.5,412,0.331,0.334578514,8.029884338,0.382360905,0.397386469,-1.192913173,10.23814841,1.858881442,3.876084576,5.734966018,2.818613065,1.684569325,4.50318239,2.824536849,1.292584613,4.117121462,0,87.7,0.34,53.66,0.49,"No",1386693.907,-28162.35888,0,2
"3375",73438200,92.27,7.73,33.95,32.13,47.71,362.5130005,82.35,2.21,2.5300601,22.95,28.04,1106.25,835.26,271.82,95.67,0.25,209.71,44.29,43.96,0.16,0.17,0.59,0.17,0.32,0.28,46.33,1.76,15.13,3.17,0.03,91.69,90.49,91.46,11,0.65,4.78,30.24,0,30.11,2.07,2037,0.835,0.246893302,8.056876183,0.13049851,0.476811997,-0.620750035,11.257891,2.225574806,4.250747011,6.476321645,3.322158386,1.45941097,4.781569012,3.748991759,1.478756022,5.227747781,0,201.6,0.35,59.38,1.95,"Yes",1370870.581,5410.408821,1,2
"3376",82337400,95.11,4.89,24.75,17.52,32.75,4525.5,81.31,0.44,5.6285601,21.17,26.19,1180.38,857.77,410.92,141.33,0.03,180.05,61.46,58.76,0.96,1.73,1.2,0.03,0.06,1.15,63.43,0.83,1.59,0.58,0.12,94.5,90.74,94.23,77,0.62,4.77,29.45,0,29.45,1.69,4527,0.759,56.21756363,7.802352428,12.01359034,0.234058694,10.87890981,15.59329466,2.728550233,2.998233386,5.72678357,4.916917491,4.949592874,9.866510307,4.459721374,1.514603223,5.974324668,0,136.2,0.38,32.86,42.73,"Yes",1453143.667,146918.9326,1,3
"3377",58541400,96.18,3.82,19.13,25.04,34.92,514.4370117,41.33,0.62,3.1211901,20.86,25.86,1153.69,835.02,398.09,139,0.2,182.14,19.24,17.8,0.05,1.39,0.06,0,0,0.06,19.66,0.36,1.08,1.23,0.46,55.57,86.22,58.68,0,0.62,42.89,34.69,0,34.69,5.48,11342,18.762,67.04916382,9.638317108,12.71442773,0.259894892,11.44923548,15.8196156,2.616745063,3.116729762,5.733474826,4.678717432,5.407422724,10.08614077,4.144538587,1.307778703,5.452316784,0,127.7,0.38,31.09,12.26,"Yes",1456477.149,165129.2219,1,1
"3378",61328700,95.74,4.26,22.34,26.19,38.91,349.7909851,55.81,0.39,2.6292801,20.89,25.92,1167.9,846.59,406.09,142.31,0.12,173.6,13.82,13.29,0.01,0.53,0.08,-0.01,0,0.08,14.18,0.28,0.38,0.97,0.12,60.33,94.67,62.41,0,0.62,34.75,49.61,0,49.61,4.73,11238,14.64,99.99501038,14.28649998,20.01106177,0.39866222,18.06596304,17.42579611,2.577078803,3.044484885,5.621562834,4.798194725,7.006038674,11.80423328,4.264857689,1.349255382,5.614113775,0,118.9,0.38,33.2,19.4,"Yes",1461701.468,157527.242,1,2
"3379",72091800,95.51,4.49,21.57,19.42,31.8,254.3379974,55.29,0.66,4.8113399,20.97,25.9,1222.17,883.39,446.56,158.84,0.65,168.29,44.78,40.58,0.39,3.81,0.23,0.02,0,0.22,45.66,0.66,0.39,1.58,0.13,81.8,92.33,83.1,17,0.68,10.29,41.95,0,41.95,2.48,3967,2.615,75.25804901,10.81834412,15.64333018,0.31895888,14.08668756,14.65353762,2.656342511,2.990354275,5.646697,4.560193621,4.446647216,9.006840772,4.254760847,1.599953441,5.854714288,0,44.6,0.32,59.01,5.02,"Yes",1432775.242,148454.499,1,3
"3380",63599400,96.22,3.78,22.8,23.72,37,274.6419983,52.27,0.47,3.3072,21.06,26,1211.16,877.97,432,151.1,0.33,169.27,30.64,29.17,0.08,1.39,0.11,0,0.01,0.1,31.38,0.63,0.92,0.73,0.12,90.93,98.43,91.88,0,0.67,8.56,58.29,0,58.29,1.93,1394,2.341,102.2839813,14.70332241,21.65618446,0.441938976,19.50121237,15.98168874,2.692574293,2.641284774,5.333859945,4.768735393,5.879094283,10.6478288,4.310826433,1.541196746,5.85202318,0,52.1,0.33,52.61,5.04,"Yes",1438735.362,142331.6949,1,1
"3381",75897900,96.6,3.4,19.86,19.91,31.78,380.197998,61.38,0.23,2.9655099,20.93,25.98,1195.77,870.64,429.41,146.2,0,170.71,28.08,27.02,0.01,1.05,0.17,-0.01,0,0.17,30,1.75,2.12,0.37,0.23,81.81,80.95,81.77,0,0.62,13.48,53.79,0,53.79,2.44,5128,3.473,120.5155869,15.66702652,24.56051484,0.443164703,22.42285243,16.59521965,2.720247365,2.72795166,5.448198853,5.012703097,6.134317704,11.14702053,4.850946804,1.702760554,6.553707358,0,84.6,0.38,47.78,18.43,"Yes",1469628.861,138941.9793,1,3
"3382",99419400,95.22,4.78,22.09,28.84,40.82,556.0230103,88.02,0,2.89714,21.24,26.3,1195.46,872.71,419.61,140.88,0,175.96,29.96,29.67,0,0.3,0.09,0,0.01,0.09,30.61,0.56,1,1.88,0.46,88.18,100,88.18,0,0.62,7.59,58.44,0,58.44,1.87,3885,1.932,93.89726257,13.8039217,18.25768147,0.49346703,16.43416139,16.04460195,2.747325495,2.80228093,5.549606804,5.031662942,5.463331747,10.494995,5.057357823,1.789189386,6.846547209,0,79.1,0.38,29.33,9.92,"Yes",1468301.977,128983.8884,1,2
"3383",137685600,86,14,31.08,19.82,35.66,12638.5,88.54,15.51,6.3460202,22.1,27.19,1211.25,889.86,409.54,141.21,0.91,202.71,63.97,58.11,0.31,5.55,0.08,-0.16,0.04,0.04,64.82,0.82,1.25,11.73,0.06,89.55,88.01,88.86,70,0.68,6.95,15.14,0,15.14,2.54,2011,1.371,3.023845673,5.745306492,0.531459015,0.188542727,0.263694329,12.6103226,2.670529433,3.665613273,6.336142706,4.272006423,2.002173475,6.274179898,4.654992346,1.711604678,6.366596884,0,42.5,0.32,54.08,2.43,"Yes",1408611.289,96355.21327,1,4
"3384",165321000,78.84,21.16,36.8,25.75,40.34,11137.59961,78.68,33.69,5.93083,22.06,27.15,1196.11,879.87,398.42,140.55,0.85,210.76,62.78,58.41,0.07,4.3,0.11,-0.14,0.07,0.04,63.3,0.49,2.16,19.28,0.12,93.89,87.57,90.29,66,0.69,6.27,8.79,0,8.79,2.48,1190,0.917,0.608296573,1.465599656,0.104041503,0.064226487,-0.050728746,12.1227992,2.533625277,3.664093899,6.197719177,4.003178609,1.921901647,5.925080256,4.401543762,1.796410806,6.197954452,0,33.7,0.31,64.5,0.09,"No",1400301.295,90663.31247,0,4
"3385",74277900,94.88,5.12,25.99,28.33,41.8,261.9360046,64.77,0.74,3.19432,23.48,28.47,1221,870.05,360.77,128.86,0.09,206.63,37.13,27.21,1.48,8.44,1.07,0.01,0.05,1.01,43.61,5.46,11.74,1.12,1.04,91.45,94.44,92.1,0,0.65,4.66,37.78,0,37.78,1.45,1084,0.87,6.040566444,5.602319241,0.744564128,0.444306756,-0.388440401,11.02880538,2.370772966,3.254383528,5.625156494,3.556000605,1.84764771,5.403648885,3.726042883,1.733441925,5.459484668,0,55.9,0.35,64.35,0,"No",1345679.268,89983.73324,0,3
"3386",84119400,95.46,4.54,22.58,15.36,29.43,566.0999756,73.8,0.13,6.7796502,22.09,27.15,1222.86,895.12,409.05,147.56,0.96,195.13,66.66,64.62,0.05,2,1.49,0.01,0.04,1.45,69.35,1.23,2.63,0.22,0.04,93.13,100,93.33,68,0.69,5.78,21.94,0,21.81,2.2,4240,1.087,0.383540541,2.876554012,0.083371881,0.198579032,-0.609681077,11.59396591,2.443327129,3.432784727,5.876111856,3.705357978,2.012496109,5.717854098,4.164014467,1.627627512,5.791641369,0,76.4,0.31,84.3,0.12,"No",1390491.485,94872.55793,0,1
"3387",174450600,56.27,43.73,60.65,60.61,70.71,178753,94.22,61.83,1.56795,23.08,28.15,1187.21,863.56,343.22,123.51,0.17,200.28,13.77,13.04,0,0.73,7.94,1.14,4.26,3.68,17.97,0.52,2.75,33.98,0.1,92.85,97.29,95.72,0,0.65,2.56,38.38,4,34.7,1.08,4343,0.544,3.00323987,5.88193512,0.429636375,0.431890721,-0.868782019,11.64135473,2.346432011,3.112516405,5.458948828,3.503554818,2.678851086,6.182405995,3.852255537,1.656046274,5.508301811,0,161.6,0.35,34.17,1.5,"Yes",1374135.193,93115.9889,1,4
"3388",79087500,92.09,7.91,30.29,17.53,36.89,7253.029785,89.36,0.16,5.5964198,22.69,27.75,1210.08,853.98,402.72,140.32,0.35,219.15,53.02,28.5,4.29,20.23,0.82,-0.02,0.15,0.67,54.41,0.72,0.95,3.93,0.04,85.3,76.84,84.96,51,0.7,18.85,21.67,0,21.67,3.2,9720,6.119,13.68794346,5.909393787,1.718261792,0.349879206,0.76933706,12.16599884,2.101316406,3.989269521,6.090585927,3.435092268,2.640320688,6.075412956,3.769331544,1.61985849,5.389190035,0,166.3,0.3,69.29,0.69,"No",1383233.867,143537.3865,0,3
"3389",74432700,94.78,5.22,27.47,16.39,34.34,407.8819885,74.28,0.9,5.3826699,22.63,27.62,1249.01,901.8,409.09,142.9,0.42,189.47,82.22,12.42,36.17,33.62,0.58,0,0.02,0.56,83.78,1,1.77,1.04,0.05,93.13,86.38,91.94,91,0.65,4.95,8.4,0,8.4,1.75,1698,1.077,0.182822868,1.553994417,0.041691244,0.086834114,-0.247177439,10.64816123,2.181408919,4.05568245,6.23709137,3.093817427,1.31725308,4.411070507,3.421568444,2.171518294,5.593086738,0,39.3,0.35,8.16,1.42,"Yes",1324804.709,59986.67235,1,1
"3390",110482200,88.36,11.64,34.41,35.11,47.34,3443.790039,119.74,1.13,4.0550699,23.47,28.45,1264.21,898.26,409.4,144.67,0.28,193.1,53.94,29.4,7.22,17.32,8.33,0.07,0.53,7.8,64.35,2.61,2.85,0.42,0.03,95.83,95.28,95.8,67,0.64,2.83,28.99,0,28.99,1.26,440,0.363,0.9315238,4.845769882,0.200859318,0.270735417,-0.702110295,9.942579713,2.189510685,3.563294675,5.752804766,2.99589814,1.19387693,4.189775188,3.401982917,1.88868804,5.29067131,0,453.6,0.36,39.81,4.41,"Yes",1315612.013,82431.99843,1,3
"3391",77670900,86.78,13.22,33.01,32.36,45.43,5439.209961,72.37,15.38,4.18397,23.51,28.44,1249.81,883.33,395.97,141.39,0.27,191.46,62.99,25.87,20.71,16.4,5.62,0.01,0.22,5.41,70.72,2.32,2.04,4.98,0.02,95.72,98.61,96.39,75,0.64,3.3,18.73,0,18.73,1.48,541,0.348,6.920429707,3.287204027,1.43167731,0.195414763,0.732531485,9.968352119,2.265753994,3.124612491,5.39036673,3.189536606,1.388449103,4.577985709,3.697281046,1.657508737,5.354790057,0,192.6,0.36,24.38,0.06,"Yes",1313481.737,113734.741,1,5
"3392",75890700,90.85,9.15,24.58,11.82,26.05,1075.349976,51.05,2.89,12.0551004,21.38,26.35,1363.13,972.37,562.82,195.61,1.19,153.45,81.85,77.07,1.86,2.92,0.09,-0.01,0.02,0.07,82.29,0.36,0.76,6.83,0.17,91.45,89.7,91,90,0.71,4.83,5.1,0,5.1,1.74,648,0.979,4.273970127,1.626649857,0.541554055,0.100275653,0.274863196,12.23864123,2.67811073,3.471908609,6.150018349,4.458137832,1.630485051,6.088622884,4.852781132,1.420570836,6.273351251,0,45.3,0.29,80.68,0,"No",1405615.277,170176.4517,0,5
"3393",118787400,95.65,4.35,23.02,15.07,30.87,375.7489929,107.7,1.26,6.8847699,22.22,27.44,1366.61,943.37,548.9,182.78,0,185.35,80.07,23.27,36.17,20.62,0.03,0.01,0.01,0.02,80.87,0.78,1.99,1.11,0.15,93.1,91.72,92.96,90,0.68,4.27,11.59,0,11.59,1.18,833,0.74,8.089948654,2.06743145,2.000827929,0.051341599,1.443384145,11.27053627,2.541304117,3.37596202,5.917265885,3.784314298,1.568956084,5.353270382,4.186220218,1.273709982,5.459929551,0,32.6,0.32,25.67,0,"Yes",1355238.127,211281.7295,1,3
"3394",88288200,95.96,4.04,23.65,13.5,29.89,400.0419922,83.47,0.49,10.2628002,21.1,26.19,1312.34,907.67,523.83,180.07,0,173.01,68.65,45.79,19.59,3.27,0.1,0,0.01,0.09,70.92,2.18,3.02,0.71,0.16,91.48,78.8,90.63,90,0.68,4.12,21.06,0,21.06,1.52,3194,0.497,30.65169525,3.149146795,7.44151061,0.129928499,6.521194195,12.52006552,2.571316515,2.886379192,5.457695622,4.551675923,2.510694712,7.062369954,5.027551524,1.162788154,6.190339816,0,74.6,0.32,38.14,1.49,"No",1394014.91,213095.9481,0,2
"3395",78504300,92.96,7.04,31.21,17.2,38.07,4425.299805,97.42,0.02,4.7529001,22.82,27.94,1262.08,849.48,463,159.84,0.07,219.3,55.58,17.34,30.55,7.7,0.07,-0.03,0.05,0.02,57.5,1.9,6.64,3.27,0.18,91.33,90.62,91.33,70,0.68,6.3,26.07,0,26.07,2.39,806,0.885,20.84207916,5.424650669,4.50917173,0.348520974,3.381471847,12.20805869,2.45077504,3.286381859,5.737156899,4.123302212,2.347599578,6.47090179,4.41658721,1.15521487,5.571802523,0,95.9,0.32,69.23,0,"No",1373652.643,253895.3194,0,5
"3396",113143500,96.28,3.72,21.98,9.46,25.64,341.3829956,106.62,0.32,8.0125704,21.67,26.77,1310.84,876.47,539.17,186.62,0.08,188.36,93.21,36.56,41.29,15.36,0.01,0,0,0.01,93.76,0.54,1.64,0.28,0.04,95.58,81.28,94.96,95,0.71,3.67,0.61,0,0.61,1.04,0,0.199,0.209227219,0.16379112,0.074330446,0.036546108,0.066552766,11.2594856,2.460994314,3.834183197,6.295177581,3.794066145,1.170241658,4.964308019,4.45407934,1.418443465,5.872522696,0,23.1,0.29,61.57,0,"Yes",1387310.258,290067.8894,1,1
"3397",79605000,80.06,19.94,34.84,30.27,42.42,5243.640137,34.42,11.95,6.5297499,22.66,27.76,1288.14,871.88,481.55,161.65,0,215.54,65.93,17.88,31.05,17,2.87,-0.52,0.59,2.28,71.2,2.99,1.03,15.62,0.28,89.41,96.17,93.47,82,0.67,3.22,8.06,0,8.01,1.07,1151,0.535,5.238553047,1.321277499,1.236270716,0.034627149,0.890265389,10.70436532,2.433030955,2.952113078,5.385143391,3.602857104,1.716364652,5.319221921,4.052755399,1.219201932,5.271957518,0,36.7,0.33,42.63,0,"Yes",1340548.426,206830.4026,1,1
"3398",75832200,94.71,5.29,28.22,24.71,39.63,417.9400024,85.6,0.59,4.4915099,22.66,27.79,1287.18,870.22,478.55,164.73,0,211.3,69.86,15.92,32.67,21.27,0.5,0,0.03,0.47,74.29,3.97,0.65,0.72,0.06,91.12,85.75,90.53,89,0.66,3.99,20.25,0,20.25,1.92,963,0.511,14.64929104,3.4792068,2.864708529,0.12842054,2.03495768,10.90298749,2.416954865,2.719559492,5.136514356,3.760539394,2.005933406,5.7664728,4.034014068,1.091867745,5.125881812,0,51.6,0.34,20.73,0,"No",1346111.237,232657.1118,0,1
"3399",93991500,90.6,9.4,34.96,20.81,41.96,344.4219971,130.69,0,3.82586,22.63,27.72,1297.7,845.74,501.57,172.25,0.81,221.39,49.51,24.87,15.39,9.25,0.11,-0.99,0.04,0.07,50.69,1.12,2.63,5.02,0.15,92.21,100,92.21,52,0.66,6.19,35.29,0,35.29,1.54,2027,1.497,14.7911911,7.747766495,4.936450997,1.313165502,3.458262401,11.45089376,2.587291209,3.273259099,5.860550308,3.715726607,1.874616202,5.590342809,4.450152707,1.164773683,5.61492648,0,44.1,0.34,27.92,0,"Yes",1364521.34,306205.7732,1,5
"3400",128211300,79.32,20.68,43.67,37.89,52.41,9822.980469,102.81,10.24,5.3236899,22.78,27.73,1320.2,884.82,500.78,169.59,0.01,206.65,65.76,17.63,36.86,11.27,6.99,-0.37,0.51,6.48,77.8,5.56,2.83,11.5,0.08,93.78,97.97,95.29,88,0.65,3.24,4.04,0,4.04,1.32,714,0.407,3.059449434,0.726619244,0.587252343,0.026079643,0.417157157,9.738429269,2.315271039,2.88188834,5.197159875,3.363029504,1.17823989,4.541269352,3.826437407,1.141284504,4.96772159,0,170.8,0.35,14.9,0,"Yes",1324737.472,246694.4926,1,2
"3401",142246800,71.46,28.54,46.87,34.33,49.85,1727.109985,79.09,36.66,5.1834102,23.04,28.02,1285.9,837.09,469.8,165.44,0,237.68,63.21,19,29.47,14.74,0.88,0.02,0.29,0.58,66.46,2.66,1.55,25.81,0.22,94.26,97.76,96.13,78,0.66,3.23,2.44,0,2.21,0.75,1869,0.463,0.022967124,0.26029408,0.008982986,0.0336608,-0.035196216,11.39295157,2.55591599,4.020524699,6.576440614,3.652929401,1.163581666,4.816510785,4.514486019,1.245403401,5.75988946,0,63.1,0.34,26.96,0,"No",1319347.177,309112.3992,0,4
"3402",104985000,82.86,17.14,41.97,40.19,57.38,763.1350098,93.67,3.7,1.7116801,23.29,28.24,1346.12,872.82,478.63,166.57,0,206.14,54.83,8.47,42.36,3.99,14.39,0.17,0.39,13.99,75,6.18,3.74,1.22,0.14,91.82,84.39,90.64,88,0.66,9.41,10.1,6,4.4,2.19,7814,2.268,0.223909125,2.569284201,0.074805002,0.276018246,-0.280171974,10.87359134,2.521988912,3.918581136,6.440570048,3.481379165,0.95164156,4.433020724,4.78629861,1.371019716,6.157318325,0,153.4,0.34,12.25,1.04,"Yes",1279682.972,338815.9985,1,1
