"","HUC12_join","AREA_HUC12","LAND_PCT_HUC12","WATER_PCT_HUC12","RIPARIAN_ZONE_PCT_HUC12","HYDROCONNECTED_ZONE_PCT_HUC12","HYDROACTIVE_ZONE_PCT_HUC12","FLOW_ACCUMULATION_MEAN_HUC12","STREAMLENGTH_NHD_MEDRES_HUC12","WATERBODYAREA_NHD_MEDRES_HUC12","SLOPE_MEAN_HUC12","Average.Annual.Temperature","ATEMP_SUMMER_HIST_HUC12","Average.Annual.Precipitation","PRECIP_SUMMER_HIST_HUC12","Average.Annual.Surface.Runoff","RUNOFF_SPRING_HIST_HUC12","SNOW_EQ_MARCH_HIST_HUC12","Average.Annual.Evaporative.Deficit","FOREST_PCT_HUC12","FOREST_DECIDUOUS_PCT_HUC12","FOREST_EVERGRN_PCT_HUC12","Pct.Mixed.Forest","WETLANDS_PCT_HUC12","WETLANDS_CHG_PCT_HUC12","WETLANDS_HERB_PCT_HUC12","WETLANDS_WOODY_PCT_HUC12","WOODY_VEG_PCT_HUC12","SHRUB_PCT_HUC12","GRASSLAND_PCT_HUC12","OPENWATER_PCT_HUC12","BARREN_PCT_HUC12","IMP_COV_STREAMLGTH_05PCT_HUC12","IMP_COV_LAKESHORE_05PCT_HUC12","IMP_COV_ALLWATERS_05PCT_HUC12","CANOPYCOVER_PCT_MEDIAN_HUC12","SOILSTABILITY_HUC12","URBAN_PCT_HUC12","AG_PCT_HUC12","CROP_PCT_HUC12","PASTURE_PCT_HUC12","ROADS_ALL_DENSITY_HUC12","TRAFFIC_DENSITY_HUC12","IMP_COV_PCT_HUC12","N_MANURE_APP_HUC12","N_SYNTH_FERT_APP_HUC12","P_MANURE_APP_HUC12","P_SYNTH_FERT_APP_HUC12","P_AG_BALANCE_HUC12","N_DEP_TOTAL_HUC12","N_OX_WETDEP_HUC12","N_OX_DRYDEP_HUC12","N_OX_TOTALDEP_HUC12","N_RED_WETDEP_HUC12","N_RED_DRYDEP_HUC12","N_RED_TOTALDEP_HUC12","SLF_WETDEP_HUC12","SLF_DRYDEP_HUC12","SLF_TOTALDEP_HUC12","TILE_DRAINAGE_PCT_HUC12","Suspended.Solid.Yield","SOIL_ERODIBILITY_HUC12","SOIL_RUNOFF_LOW_PCT_HUC12","Cat_TP","Lat","Long","Cat_TP_num"
"1980",121003030202,151805700.000001,96.660001,3.340001,18.490001,47.140001,56.620001,443.5369883,86.700001,0.450001,1.451971,28.160001,31.930001,716.000001,538.260001,54.540001,13.420001,0.000001,660.390001,1.270001,0.740001,0.040001,0.490001,1.150001,8.970001,0.180001,0.970001,35.340001,33.100001,0.210001,0.680001,0.230001,94.500001,90.540001,94.070001,0.000001,0.680001,4.990001,58.370001,12.000001,46.290001,1.850001,923.000001,1.293001,1.75860493,17.20604424,0.650141379,0.73731651,20.687614761,5.86998183,0.800133556,2.563704987,3.363837285,1.03337104,1.472775089,2.506145428,1.631330057,1.287828765,2.919157959,0.000001,69.900001,0.320001,7.910001,"High",657739.751901,-205704.052299,1
"1981",121003030205,141243300.000001,95.400001,4.600001,23.730001,39.900001,51.630001,415.3139964,120.710001,1.150001,1.546801,27.990001,31.740001,725.910001,544.070001,56.330001,13.080001,0.000001,654.070001,2.020001,1.040001,0.260001,0.730001,1.540001,9.030001,0.280001,1.260001,45.020001,41.740001,0.300001,0.610001,0.440001,91.360001,91.020001,91.330001,0.000001,0.670001,8.770001,44.570001,6.000001,38.360001,1.920001,3231.000001,3.379001,0.399817483,9.473133133,0.174418381,0.476677048,20.759434172,5.845930563,0.824576164,2.561010426,3.385585279,1.034373732,1.425973624,2.460346356,1.622395384,1.442273664,3.064667975,0.000001,71.500001,0.330001,6.970001,"High",653072.303801,-191745.374799,1
"1982",121003030505,60588000.000001,91.810001,8.190001,24.460001,56.970001,65.880001,517.3480235,43.410001,0.050001,1.5067111,28.260001,31.810001,835.820001,624.230001,78.500001,18.910001,0.000001,581.100001,15.650001,8.660001,0.130001,6.850001,5.950001,8.920001,0.540001,5.410001,42.720001,21.660001,0.190001,0.570001,0.110001,97.720001,92.680001,97.610001,0.000001,0.690001,1.910001,53.960001,20.000001,33.640001,0.670001,362.000001,0.283001,0.56865816,9.667172478,0.165456406,1.698045277,22.203641725,5.492603267,0.845256158,2.558473335,3.403728494,1.097346249,0.991530524,2.088875773,1.746750615,1.004714441,2.751464526,0.000001,69.300001,0.310001,15.660001,"High",622216.746701,-150465.263999,1
"1983",121003030604,151553700.000001,93.270001,6.730001,26.620001,55.390001,67.470001,519.2449961,121.770001,0.300001,1.396851,28.470001,31.940001,880.530001,658.760001,88.990001,21.290001,0.000001,553.020001,22.420001,10.940001,1.420001,10.050001,4.020001,9.010001,0.370001,3.650001,50.570001,24.500001,0.690001,0.750001,0.070001,93.270001,97.730001,93.520001,0.000001,0.690001,5.680001,41.860001,3.000001,38.500001,1.350001,2650.000001,1.286001,0.338251399,5.750258015,0.102860844,1.057324999,21.748276924,5.500750366,0.869750937,2.626205003,3.495954939,1.169033013,0.835764414,2.004796401,1.881291413,1.056935265,2.938226111,0.000001,118.000001,0.310001,13.450001,"High",620443.383501,-137113.539599,1
"1984",121003030605,100401300.000001,87.320001,12.680001,30.840001,80.290001,87.140001,488.750001,65.720001,1.390001,0.666943,28.160001,31.660001,886.460001,658.860001,85.920001,20.720001,0.000001,539.880001,2.700001,0.780001,0.880001,1.040001,10.600001,9.090001,1.880001,8.720001,27.840001,16.410001,3.230001,1.040001,0.000001,98.490001,98.690001,98.550001,0.000001,0.680001,1.310001,64.710001,3.000001,61.550001,0.450001,1892.000001,0.148001,0.555394219,10.04377274,0.161903434,1.65988304,22.158161286,5.536366621,0.864233478,2.598554636,3.462787115,1.200821227,0.87276042,2.07358051,1.950242898,1.364051985,3.314294437,0.000001,75.300001,0.320001,12.660001,"High",619614.565501,-121206.754099,1
"1985",121003040402,61097400.000001,96.100001,3.900001,18.360001,44.150001,52.120001,378.8110056,32.050001,0.020001,1.4235909,27.680001,31.530001,777.560001,574.220001,70.760001,17.940001,0.000001,595.080001,4.300001,1.930001,0.070001,2.300001,2.330001,9.020001,0.100001,2.230001,41.840001,35.320001,0.030001,0.230001,0.030001,95.100001,100.000001,95.170001,0.000001,0.690001,3.170001,54.590001,10.000001,44.670001,1.580001,3501.000001,0.436001,2.30268483,20.14848428,0.84227871,0.837571426,20.662607436,5.989980359,0.813885685,2.61682013,3.430704683,1.135525078,1.423752392,2.559276589,1.770067524,1.052214389,2.822280749,0.000001,77.400001,0.310001,8.390001,"High",680916.396301,-192611.619999,1
"1986",121003040405,121226400.000001,96.150001,3.850001,20.290001,46.840001,57.120001,456.3680125,77.250001,0.410001,1.374981,27.920001,31.700001,745.640001,559.370001,59.710001,13.620001,0.000001,632.510001,2.420001,1.510001,0.180001,0.730001,1.810001,8.990001,0.080001,1.730001,36.410001,32.250001,0.300001,0.540001,0.290001,94.010001,84.910001,93.030001,0.000001,0.650001,6.390001,56.000001,8.000001,48.220001,1.490001,1708.000001,1.778001,0.66133468,13.02399545,0.27045098,0.643735446,20.680902137,5.889811185,0.861360571,2.647574483,3.508934883,1.086573328,1.294305052,2.38087738,1.699326184,1.860149756,3.559474861,0.000001,65.200001,0.350001,6.070001,"High",662511.065501,-187677.105799,1
"1987",121004010300,950226300.000001,94.120001,5.880001,20.440001,96.600001,98.650001,369.5400095,740.880001,4.980001,0.200826,26.650001,30.070001,1143.950001,810.560001,195.290001,43.560001,0.000001,357.970001,3.270001,0.230001,1.880001,1.170001,3.180001,8.970001,2.130001,1.050001,5.500001,1.180001,0.670001,1.330001,0.220001,91.660001,82.040001,91.050001,0.000001,0.670001,6.440001,83.700001,51.000001,32.530001,1.910001,3174.000001,1.569001,0.557660686,44.42607217,0.405746788,1.519869083,17.831741073,5.861863934,0.65681637,3.01086413,3.667679516,0.861736987,1.332449504,2.194185569,1.308195828,1.306682706,2.614877457,0.000001,508.900001,0.330001,0.290001,"High",650356.653701,-18166.986979,1
"1988",121101010405,95859000.000001,98.190001,1.810001,10.120001,29.520001,34.870001,305.9110117,45.080001,0.000001,4.3590608,27.510001,31.490001,613.990001,484.220001,43.570001,9.680001,0.000001,705.780001,6.220001,0.320001,5.860001,0.040001,0.450001,8.990001,0.010001,0.440001,97.040001,90.380001,0.580001,0.200001,0.350001,95.530001,100.000001,95.530001,0.000001,0.690001,1.450001,0.370001,0.000001,0.000001,1.510001,625.000001,0.353001,0.000001,0.000001,0.002403484,0.003197499,20.99470325,4.74226481,0.808804434,2.004309638,2.813113072,1.24241083,0.686742229,1.929152848,1.788486706,0.5798987,2.368384405,0.000001,8.200001,0.310001,3.560001,"Low",712302.646101,-390150.105299,2
"1989",121101030705,111467700.000001,96.140001,3.860001,16.920001,45.920001,51.990001,341.1619883,55.070001,0.070001,1.188301,29.070001,33.040001,562.910001,445.670001,35.820001,7.940001,0.000001,836.850001,0.070001,0.000001,0.000001,0.070001,2.520001,8.980001,0.360001,2.160001,43.870001,41.640001,40.750001,0.200001,0.080001,96.070001,100.000001,96.170001,0.000001,0.700001,5.730001,9.020001,2.000001,7.490001,1.990001,3019.000001,1.483001,0.000001,0.289650814,0.00543765,0.070033343,20.927940401,4.481692211,0.768318742,2.241862367,3.010180021,0.852751856,0.618761811,1.471513103,1.270795795,0.612592286,1.883387081,0.000001,23.400001,0.300001,0.000001,"Low",608591.650401,-322188.085099,2
"1990",121101051105,80418600.000001,94.710001,5.290001,23.340001,60.110001,67.660001,475.6170054,53.670001,0.550001,1.033001,29.110001,32.980001,588.710001,459.720001,38.820001,8.900001,0.000001,813.500001,0.030001,0.020001,0.000001,0.010001,3.290001,9.030001,0.360001,2.930001,86.650001,83.680001,0.610001,0.270001,0.030001,97.260001,91.120001,96.350001,0.000001,0.660001,2.690001,9.390001,0.000001,8.960001,1.340001,1391.000001,1.212001,0.247667582,0.99066733,0.045962975,0.040849048,21.003837805,4.177323558,0.535922929,2.342904395,2.878826324,0.584858594,0.713640693,1.298498234,0.864548639,0.804741108,1.669288747,0.000001,34.600001,0.340001,0.000001,"Low",586654.008001,-251606.971499,2
"1991",121101060205,98406000.000001,95.990001,4.010001,19.150001,19.810001,30.910001,425.4670115,60.940001,0.000001,9.374671,26.850001,30.750001,741.950001,579.000001,70.390001,16.420001,0.000001,570.410001,48.410001,1.090001,47.250001,0.070001,1.730001,9.000001,0.010001,1.730001,95.890001,45.740001,0.870001,0.190001,0.100001,92.640001,100.000001,92.640001,54.000001,0.680001,2.890001,0.050001,0.000001,0.050001,1.420001,1712.000001,0.661001,0.000001,0.000001,0.004527621,0.006024898,20.990019288,5.476585926,0.851846707,2.459723238,3.311568945,1.425179945,0.739839036,2.165017766,1.990252536,0.642461515,2.632713316,0.000001,27.900001,0.320001,4.520001,"Low",720909.544301,-357775.875499,2
"1992",121101060703,142554600.000001,97.110001,2.890001,16.840001,48.490001,58.940001,725.4099741,94.590001,0.020001,2.932941,27.390001,31.310001,690.910001,537.210001,55.650001,13.070001,0.000001,638.410001,19.970001,1.200001,18.340001,0.430001,0.560001,9.000001,0.020001,0.540001,65.550001,45.040001,3.830001,0.070001,0.710001,96.860001,100.000001,96.880001,0.000001,0.690001,2.660001,27.150001,27.000001,0.200001,1.910001,1417.000001,0.588001,0.521933662,21.57321648,0.76310871,1.01225592,19.317262066,4.945550425,0.744834258,2.065770241,2.810603499,1.171505758,0.963443116,2.134947926,1.676131042,0.545155782,2.221285824,0.000001,25.500001,0.310001,3.600001,"Low",707739.797201,-338507.024299,2
"1993",121101061205,75989700.000001,93.470001,6.530001,23.320001,63.730001,69.030001,604.2940073,55.650001,0.220001,0.904769,28.830001,32.790001,619.000001,482.400001,42.820001,9.130001,0.000001,760.270001,1.700001,0.160001,0.020001,1.530001,4.910001,8.980001,0.230001,4.680001,39.340001,32.960001,6.390001,0.090001,0.110001,95.690001,100.000001,96.070001,0.000001,0.700001,4.700001,49.140001,38.000001,10.680001,3.120001,8954.000001,1.508001,1.90763192,16.53280167,0.743283163,5.972734131,24.610460236,5.035172945,0.642971407,2.508524969,3.151495354,0.914584575,0.969095005,1.88367858,1.298738616,0.767357612,2.06609524,0.000001,37.600001,0.300001,0.000001,"Low",639158.956901,-307198.580199,2
"1994",121101070102,158099400.000001,97.840001,2.160001,13.330001,21.290001,29.110001,342.4330149,86.870001,0.010001,6.4420109,26.450001,30.360001,798.800001,613.360001,91.760001,22.540001,0.000001,519.990001,47.070001,1.240001,45.800001,0.030001,0.030001,9.000001,0.000001,0.030001,89.810001,42.710001,7.330001,0.100001,0.420001,92.310001,100.000001,92.350001,52.000001,0.680001,1.570001,0.770001,1.000001,0.200001,1.620001,410.000001,0.245001,0.003553196,0.55072795,0.017379089,0.205995265,21.08102453,5.323617483,0.767695264,2.551933885,3.319628026,1.316440887,0.687550549,2.003990457,1.829953228,0.672326924,2.502278742,0.000001,26.100001,0.320001,1.000001,"Low",730815.210601,-315277.924499,2
"1995",121101070302,128533500.000001,97.920001,2.080001,12.990001,21.430001,29.290001,414.1019907,69.860001,0.060001,6.956121,26.440001,30.340001,793.380001,613.910001,85.040001,21.030001,0.000001,519.040001,47.770001,0.410001,47.330001,0.020001,0.010001,9.000001,0.000001,0.010001,96.560001,48.780001,2.750001,0.030001,0.180001,94.280001,61.430001,93.510001,54.000001,0.680001,0.360001,0.130001,0.000001,0.000001,1.180001,0.000001,0.215001,0.000001,0.000001,0.006083351,0.018050205,20.986105181,5.217065124,0.751107631,2.541729047,3.292835677,1.265469087,0.65876236,1.924230446,1.780684959,0.66549954,2.446183497,0.000001,29.200001,0.320001,1.200001,"Low",726490.048501,-330767.673699,2
"1996",130100021102,159714000.000001,98.350001,1.650001,8.460001,48.230001,53.630001,27918.599611,66.720001,0.040001,3.7613111,15.630001,21.000001,262.500001,211.840001,16.170001,7.120001,15.120001,323.450001,3.020001,0.000001,3.020001,0.000001,0.320001,8.950001,0.030001,0.290001,96.310001,93.000001,0.200001,0.480001,0.000001,92.770001,84.850001,92.680001,0.000001,0.780001,0.480001,2.500001,2.000001,0.030001,2.590001,480.000001,0.821001,0.000001,1.323882388,0.009857586,0.155228719,20.751398564,2.14456983,0.438625446,0.904183791,1.34280825,0.503296435,0.298467237,0.801762587,0.341417978,0.193789656,0.535206037,0.000001,6.600001,0.220001,43.640001,"Low",1609230.406001,-855596.840299,2
"1997",130100050406,59939100.000001,87.150001,12.850001,38.920001,38.750001,51.950001,7197.379884,70.310001,0.000001,4.9078808,13.870001,18.820001,349.280001,278.270001,42.790001,24.030001,26.400001,213.040001,6.980001,0.040001,6.940001,0.000001,11.200001,8.920001,6.630001,4.560001,65.490001,53.950001,8.750001,0.130001,0.000001,93.000001,100.000001,93.000001,0.000001,0.690001,2.520001,16.480001,3.000001,13.200001,0.980001,1116.000001,0.557001,0.000001,2.965210723,0.083361261,0.777631797,17.95786931,3.031634619,0.722590728,1.121230469,1.843819992,0.797489057,0.390327225,1.187815283,0.556613166,0.252119963,0.808732393,0.300001,24.100001,0.310001,22.090001,"Low",1603281.153001,-890144.480699,2
"1998",130201011102,155540700.000001,97.150001,2.850001,15.210001,13.440001,25.170001,80018.703131,74.510001,0.000001,13.9537011,17.210001,22.230001,374.030001,282.170001,44.360001,24.170001,22.400001,321.910001,45.510001,0.480001,44.830001,0.200001,0.810001,9.010001,0.050001,0.750001,97.630001,51.360001,0.320001,0.560001,0.010001,85.140001,100.000001,85.140001,23.000001,0.690001,1.420001,0.010001,0.000001,0.010001,1.340001,5041.000001,0.463001,0.000001,0.021334966,0.000130973,0.003991898,20.96060388,2.881832391,0.587014602,1.39792905,1.984942986,0.583989036,0.312902498,0.896890534,0.543248474,0.279085513,0.822332986,0.000001,33.600001,0.310001,14.420001,"Low",1513396.133001,-869474.591499,2
"1999",130201011304,110682900.000001,95.360001,4.640001,25.000001,13.430001,31.160001,51655.601561,122.060001,0.020001,8.9457913,19.110001,24.240001,344.390001,270.640001,24.200001,8.960001,2.050001,426.400001,12.250001,0.000001,12.250001,0.000001,0.620001,9.010001,0.280001,0.330001,91.670001,79.090001,5.280001,0.540001,0.110001,94.650001,77.270001,94.570001,4.000001,0.720001,1.480001,0.630001,1.000001,0.040001,1.520001,6512.000001,0.498001,0.38554837,2.441800879,0.291992914,0.015170256,20.965353116,3.395895033,0.777605022,1.300142206,2.077746228,0.814527282,0.503623523,1.318149978,0.675374794,0.295663898,0.971037864,0.000001,58.600001,0.280001,31.150001,"Low",1478610.342001,-909069.203099,2
"2000",130201021604,87408900.000001,96.680001,3.320001,14.360001,19.690001,27.480001,28477.800781,83.170001,0.000001,8.006301,19.650001,24.760001,304.220001,243.750001,16.310001,4.690001,0.340001,466.010001,15.520001,0.000001,15.520001,0.000001,1.020001,8.970001,0.440001,0.580001,81.190001,65.080001,3.730001,0.750001,0.050001,92.490001,100.000001,92.490001,4.000001,0.750001,6.150001,7.700001,8.000001,0.040001,2.380001,3740.000001,1.504001,0.000001,0.752557086,0.001716085,0.138932811,19.634680306,2.837139942,0.573030048,1.086225044,1.659253765,0.73880476,0.439083417,1.177887177,0.63888319,0.245608774,0.884491291,0.000001,52.900001,0.250001,42.540001,"Low",1494223.838001,-904132.304099,2
"2001",130202010209,82629000.000001,90.490001,9.510001,27.490001,21.030001,35.920001,122638.000001,72.050001,3.310001,6.0110212,20.940001,26.140001,317.550001,246.930001,16.630001,4.440001,0.150001,524.040001,4.550001,0.000001,4.550001,0.000001,1.170001,9.150001,0.580001,0.590001,83.070001,77.930001,4.620001,5.900001,0.080001,92.310001,97.290001,93.430001,0.000001,0.680001,4.040001,1.700001,2.000001,0.000001,2.000001,3225.000001,1.924001,0.279883371,0.367346601,0.161607624,0.007984075,21.013592306,2.861288939,0.623617396,1.219948118,1.84356533,0.600033106,0.417692686,1.017724608,0.517255894,0.244394787,0.761649681,0.000001,71.500001,0.320001,9.840001,"Low",1448647.155001,-923712.618399,2
"2002",130202010611,108307800.000001,94.960001,5.040001,11.420001,29.210001,31.200001,104874.000001,104.780001,0.130001,5.2026711,21.540001,26.810001,298.060001,233.650001,14.590001,3.110001,0.010001,584.910001,0.220001,0.000001,0.220001,0.000001,4.180001,9.050001,3.760001,0.420001,74.880001,74.240001,13.090001,0.740001,0.940001,88.150001,100.000001,88.340001,0.000001,0.670001,5.210001,1.370001,0.000001,0.900001,2.320001,12050.000001,1.264001,0.743216144,0.975470887,0.424681356,0.020916682,21.035717115,3.197191881,0.570886947,1.615470063,2.186355744,0.579391841,0.431445962,1.010836803,0.480364219,0.537586205,1.017949356,0.000001,19.700001,0.330001,27.690001,"Low",1421697.547001,-939237.683099,2
"2003",130202020403,93948300.000001,95.120001,4.880001,26.240001,11.490001,30.790001,4179.049806,122.090001,0.030001,10.1391011,19.450001,24.550001,331.150001,253.250001,29.110001,12.780001,4.350001,452.610001,10.810001,1.360001,9.360001,0.090001,1.120001,9.010001,0.390001,0.730001,96.200001,84.660001,0.130001,0.100001,0.110001,95.750001,93.480001,95.720001,7.000001,0.690001,2.130001,0.940001,0.000001,0.780001,1.420001,3080.000001,0.388001,1.009781884,1.32533841,0.569481294,0.028095649,21.047894959,3.197277403,0.585082654,1.628746421,2.213828075,0.580244692,0.403207043,0.983450735,0.51805404,0.330957474,0.849010106,0.000001,27.500001,0.310001,29.300001,"Low",1453473.085001,-963782.586099,2
"2004",130202030107,106486200.000001,93.250001,6.750001,15.190001,42.510001,45.140001,87563.500001,91.030001,0.120001,2.0444611,21.880001,27.070001,274.130001,212.920001,14.230001,3.300001,0.050001,610.340001,0.010001,0.000001,0.010001,0.000001,4.940001,9.390001,4.560001,0.380001,38.610001,38.230001,1.400001,0.960001,0.200001,71.490001,0.000001,67.020001,0.000001,0.770001,47.650001,6.610001,0.000001,6.510001,8.490001,10633.000001,16.956001,1.260333346,1.696598338,0.718082906,0.067804091,21.049326458,4.293527079,0.568252308,2.458071976,3.026323418,0.579807059,0.687398693,1.267204752,0.484813847,0.908774595,1.393587428,0.000001,35.200001,0.230001,46.910001,"High",1405973.762001,-956823.990399,1
"2005",130202030903,99788400.000001,91.390001,8.610001,26.530001,30.900001,42.120001,185168.000001,113.630001,0.000001,4.1411009,23.790001,28.930001,246.310001,197.890001,11.680001,1.770001,0.000001,700.640001,0.000001,0.000001,0.000001,0.000001,5.270001,9.020001,2.040001,3.230001,88.400001,85.160001,0.770001,0.750001,1.900001,95.460001,100.000001,95.460001,0.000001,0.710001,2.260001,3.880001,3.000001,0.710001,1.250001,2974.000001,0.597001,0.39337738,1.18013017,0.10954435,0.369315677,20.510662761,2.356248439,0.40439436,1.150006326,1.554400293,0.414639876,0.387209933,0.801849075,0.305829759,0.534339439,0.840168197,0.000001,8.300001,0.290001,45.540001,"High",1300558.501001,-994294.599199,1
"2006",130202031208,86601600.000001,88.840001,11.160001,43.990001,30.160001,56.430001,411.1239939,180.580001,0.000001,2.3204811,24.310001,29.120001,255.400001,204.850001,12.480001,1.600001,0.000001,725.090001,0.000001,0.000001,0.000001,0.000001,4.650001,9.010001,0.140001,4.520001,71.090001,66.570001,26.970001,0.000001,0.000001,92.660001,100.000001,92.660001,0.000001,0.670001,1.800001,0.000001,0.000001,0.000001,1.030001,2663.000001,0.591001,0.034004992,0.102012971,0.009091104,0.032133233,20.959394834,2.17166129,0.40930221,1.095396091,1.504697301,0.409697584,0.25726795,0.666964533,0.385507383,0.677777331,1.063283714,0.000001,12.400001,0.330001,4.590001,"High",1245353.921001,-1012239.423999,1
"2007",130202110304,163035900.000001,84.910001,15.090001,32.230001,45.220001,58.710001,164876.000001,173.600001,0.080001,1.828771,24.780001,29.570001,246.370001,195.310001,12.300001,1.610001,0.000001,748.590001,0.020001,0.000001,0.020001,0.000001,11.170001,9.740001,1.840001,9.330001,60.630001,51.290001,35.320001,1.040001,0.260001,98.470001,100.000001,98.480001,0.000001,0.700001,0.850001,0.060001,0.000001,0.000001,0.910001,2821.000001,0.209001,0.04217576,0.126525284,0.011233074,0.037926091,20.949826497,2.047729829,0.397697365,0.993263062,1.390959427,0.423024725,0.233747671,0.656770943,0.387217091,0.707939245,1.095155336,0.000001,9.100001,0.300001,16.950001,"High",1233542.432001,-1013125.133999,1
"2008",130301020804,131814000.000001,96.750001,3.250001,19.670001,29.620001,41.980001,195516.000001,147.180001,0.030001,6.3920808,25.290001,29.890001,252.550001,198.840001,12.480001,1.190001,0.000001,875.200001,0.920001,0.000001,0.920001,0.000001,0.000001,8.990001,0.000001,0.000001,61.150001,60.230001,7.870001,0.390001,0.150001,69.030001,100.000001,69.220001,0.000001,0.720001,21.870001,8.570001,9.000001,0.010001,2.730001,15097.000001,10.332001,2.452486323,13.56962399,0.973443957,0.775827181,22.039398102,4.257516331,0.493621107,2.386381888,2.88000202,0.538076591,0.839439745,1.377515309,0.867330433,1.096753249,1.964082716,0.000001,32.300001,0.280001,11.990001,"High",1039997.955001,-991686.772999,1
"2009",130301020906,61432200.000001,98.460001,1.540001,6.820001,25.380001,27.240001,301519.000001,44.400001,0.180001,7.4667011,25.640001,30.220001,244.240001,192.790001,12.010001,1.210001,0.000001,894.990001,0.190001,0.030001,0.170001,0.000001,0.030001,9.000001,0.010001,0.020001,39.270001,39.060001,4.040001,1.150001,1.000001,33.350001,62.280001,35.450001,0.000001,0.720001,51.280001,3.250001,3.000001,0.000001,7.370001,26296.000001,28.105001,1.134301351,7.478240536,0.388007256,0.309361712,21.387448053,4.506344227,0.454571179,2.915868387,3.370439197,0.492420761,0.643486899,1.135905661,0.742654474,1.688007677,2.430661783,0.000001,5.900001,0.280001,20.810001,"High",1025858.884001,-991313.565899,1
"2010",130402010705,146395800.000001,95.300001,4.700001,25.860001,34.890001,49.310001,298.9689951,156.540001,0.000001,2.8921209,29.790001,33.980001,282.790001,242.570001,14.390001,1.770001,0.000001,1029.470001,0.000001,0.000001,0.000001,0.000001,0.790001,9.010001,0.010001,0.780001,97.460001,96.680001,0.250001,0.020001,0.000001,98.470001,100.000001,98.470001,0.000001,0.720001,1.050001,1.140001,1.000001,0.000001,1.250001,1372.000001,0.472001,0.015818136,1.191718505,0.224480324,0.930411205,21.816098485,1.839807326,0.225257427,1.055924626,1.281181278,0.323970987,0.234656654,0.558626866,0.289286543,0.341011748,0.630297069,0.000001,8.000001,0.280001,54.230001,"High",766823.971401,-811846.203099,1
"2011",130402030201,130789800.000001,96.130001,3.870001,19.660001,11.990001,26.190001,398.0799876,115.810001,0.000001,8.7952614,28.540001,32.680001,307.630001,265.750001,15.920001,2.030001,0.000001,967.860001,0.040001,0.020001,0.020001,0.000001,0.740001,9.030001,0.020001,0.720001,99.200001,98.440001,0.140001,0.060001,0.000001,93.970001,100.000001,93.970001,0.000001,0.630001,0.440001,0.010001,0.000001,0.000001,0.680001,134.000001,0.483001,0.000562471,0.0492415,0.010567783,0.042120451,21.038416675,1.946042313,0.203289665,1.183252046,1.386540531,0.322767711,0.23673577,0.559502607,0.269343559,0.36841943,0.637762431,0.000001,1.500001,0.370001,19.160001,"High",748051.267901,-789011.179499,1
"2012",130403020304,91783800.000001,96.470001,3.530001,14.310001,12.640001,21.930001,364.3099986,31.200001,1.500001,7.4535108,27.530001,31.760001,483.510001,392.920001,30.600001,7.020001,0.000001,833.600001,0.220001,0.140001,0.070001,0.010001,0.410001,9.060001,0.070001,0.340001,97.670001,97.110001,0.470001,1.770001,0.010001,87.340001,97.380001,91.890001,0.000001,0.670001,0.010001,0.000001,0.000001,0.000001,1.050001,0.000001,0.291001,0.000001,0.000001,0.000001,0.000001,21.000001,5.540263936,0.86759711,2.929883163,3.797479274,1.203790467,0.538996193,1.742785658,1.904208174,1.273950307,3.17815748,0.000001,9.500001,0.330001,1.780001,"Low",746777.898001,-484857.094699,2
"2013",130600011111,157312800.000001,94.080001,5.920001,16.670001,26.300001,35.780001,535.9849864,85.530001,0.330001,4.412591,23.100001,27.750001,369.860001,312.100001,17.900001,3.730001,0.000001,572.560001,0.550001,0.050001,0.500001,0.000001,1.340001,7.110001,0.700001,0.640001,89.310001,88.120001,4.590001,3.370001,0.060001,96.780001,100.000001,96.900001,0.000001,0.700001,1.970001,0.000001,0.000001,0.000001,1.280001,3633.000001,0.858001,0.000779068,0.006225541,0.002232222,0.004993702,20.971217134,3.116816392,0.524498631,1.531854914,2.056352562,0.676589609,0.383876095,1.060464705,0.504772908,0.246452562,0.75122447,0.000001,32.200001,0.300001,5.120001,"Low",1364836.669001,-787216.661899,2
"2014",130600011308,143364600.000001,97.910001,2.090001,9.480001,27.120001,33.340001,464.2749949,51.840001,0.160001,4.002781,23.330001,28.040001,337.550001,287.740001,16.300001,3.300001,0.000001,627.640001,0.050001,0.010001,0.050001,0.000001,0.650001,9.110001,0.180001,0.480001,98.560001,98.030001,0.450001,0.700001,0.000001,99.310001,93.040001,99.000001,0.000001,0.700001,0.090001,0.030001,0.000001,0.000001,0.710001,0.000001,0.086001,0.00054716,0.004370279,0.001531254,0.002511343,20.980259969,3.382791455,0.589061572,1.500958338,2.090019369,0.89403651,0.398737598,1.292772615,0.626270291,0.366299465,0.992568757,0.000001,25.400001,0.300001,6.330001,"Low",1334542.324001,-777319.922099,2
